,index,caption,url,Visible,Subjective,Action,Story,Meta,Irrelevant,Other,When,How,Where,Comment
5649,2844,dairy cows in the stable,https://ak6.picdn.net/shutterstock/videos/2687186/thumb/1.jpg,1,0,0,0,1,0,0,0,1,0,False
5650,6818,the new iphone x is displayed after it goes on sale,https://c1.staticflickr.com/6/5548/30832430270_5391bb59d5_o.jpg,1,0,0,1,0,0,1,0,0,0,text but relevant? 
5651,6679,digital art selected for the #,https://c1.staticflickr.com/6/5327/30155970733_6525ac8b94_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5652,1680,new england fifty finest mountain .,https://bdn-data.s3.amazonaws.com/blogs.dir/344/files/2015/10/FullSizeRender.jpg,0,0,0,1,0,0,0,0,0,0,False
5653,3708,illustrated country shape with the flag,https://thumb9.shutterstock.com/display_pic_with_logo/439435/488213776/stock-photo-illustrated-country-shape-with-the-flag-inside-of-haiti-488213776.jpg,1,0,0,0,0,0,0,0,0,0,False
5654,3003,person using the x360 in mode while leaning against a green wall,https://media.flixcar.com/f360cdn/HP-1799984283-c05216507-zoom.jpg,1,0,1,0,0,0,0,0,0,0,False
5655,5654,a close up of the flowers,https://c1.staticflickr.com/6/5711/30138776453_550b87b51f_o.jpg,1,0,0,0,1,0,0,0,0,1,False
5656,6373,digital art selected for the #,https://c1.staticflickr.com/6/5731/31022503965_2ebce589d1_o.jpg,1,0,0,0,0,0,1,0,0,0,text but relevant? 
5657,812,postage stamp depicting the airship,http://c8.alamy.com/comp/KC83B8/postage-stamp-from-north-korea-depicting-the-airship-clement-bayard-KC83B8.jpg,1,0,0,0,0,0,0,0,0,0,False
5658,5896,a helicopter takes off from the flight deck of the amphibious assault ship,https://c1.staticflickr.com/6/5558/30811794660_45e0c9f5f1_o.jpg,1,0,1,0,1,0,0,0,1,0,False
5659,6808,some of the drawings on the walls,https://c1.staticflickr.com/9/8410/29441084932_0d4a07d2cf_o.jpg,1,0,0,1,0,0,0,0,0,0,False
5660,4485,hard rock artist in front,http://dmme.net/wp-content/uploads/2013/02/trev.jpg,1,0,0,0,1,0,0,0,1,0,False
5661,1963,roasted soup - rich and creamy without the cream !,https://bowl-me-over.com/wp-content/uploads/2016/03/Roasted_Asparagus_Soup_2.jpg,0,0,0,1,0,0,0,0,0,0,False
5662,1110,pile of christmas gifts gift pile under western christian holiday,http://bloximages.newyork1.vip.townnews.com/elpasoinc.com/content/tncms/assets/v3/editorial/1/2e/12ed48be-2a69-11e1-a546-001a4bcf6878/4eef77f189336.image.jpg,1,0,0,0,0,0,0,0,0,0,False
5663,2654,surviving graduates light candles in memory of their departed classmates to close this year 's reunion .,http://www.johnsoncitypress.com/image/2016/07/03/x700_q30/LangstonReunion5.jpg,1,0,1,1,1,0,0,1,1,0,False
5664,708,toothpaste and toothbrush in a glass,https://media.gettyimages.com/photos/toothpaste-and-toothbrush-in-a-glass-picture-id73976826?s=612x612,1,0,0,0,0,0,0,0,0,0,False
5665,75,master playing with his little golden retriever dog on the lawn,http://l7.alamy.com/zooms/6ce413683932455f9214da51ef6c8a78/master-playing-with-his-little-golden-retriever-dog-on-the-lawn-bxgte5.jpg,1,0,0,0,0,0,0,0,0,0,False
5666,2019,keep your tools looking -- and working -- just as good as the day you got them .,http://blog.partswarehouse.com/wp-content/uploads/2016/03/tools-690038_960_720.jpg,0,0,0,1,0,0,0,0,0,0,False
5667,3720,tourist walking along a forest road,https://ak2.picdn.net/shutterstock/videos/12562742/thumb/8.jpg,1,0,1,0,0,0,0,0,0,0,False
5668,4145,cat laying on the couch,http://c8.alamy.com/comp/KG7G5D/calico-cat-laying-on-the-couch-KG7G5D.jpg,0,0,0,0,0,0,1,0,0,0,text
5669,1691,some houses that were part are still visible on sw east .,https://cdn2.newsok.biz/cache/r620-1eba56bf57a4c96f359e17e4873da72f.jpg,1,0,0,1,0,0,0,0,0,0,False
5670,5286,close up of a flower .,https://c1.staticflickr.com/6/5681/30651804011_a2d87b9929_o.jpg,1,0,0,0,1,0,0,0,0,1,False
5671,4668,view of the castle at night,https://c1.staticflickr.com/9/8296/28731107274_53de924df3_o.jpg,1,0,0,0,1,0,0,1,0,1,False
5672,2563,australian rules footballer marks the ball during a training session,https://media.gettyimages.com/photos/sebastian-ross-marks-the-ball-during-a-st-kilda-saints-afl-training-picture-id187298138?s=612x612,1,0,1,0,1,0,0,1,1,0,False
5673,3512,greetings cards for birthday - i 'm glad you are a part of my life .,https://www.messageswishesgreetings.com/images/name/birthday/naomi/birthday-naomi-46813.jpg,0,0,0,0,0,0,1,0,0,0,text
5674,2223,building may move to another building,https://media.gettyimages.com/photos/the-j-edgar-hoover-fbi-building-in-washington-dc-on-dec-3-the-fbi-may-picture-id876967216?s=612x612,0,0,0,1,0,0,0,0,0,0,False
5675,6021,on the left side of the box,https://c1.staticflickr.com/8/7391/26191523553_b6d342ca91_o.jpg,0,0,0,0,0,0,1,0,0,0,text
5676,3839,people raise their hands in celebration while a dark threatening sky retreats to the east .,http://jeffreyfranks.typepad.com/.a/6a00e39823bd2a88330120a4f7549e970b-800wi,1,0,1,0,0,0,0,0,0,0,False
5677,4101,actor attends the premiere of film,https://s-media-cache-ak0.pinimg.com/736x/ef/21/7e/ef217e52f355987dfa74eb11cf101589.jpg,1,0,1,0,1,0,0,0,1,0,False
5678,2408,"seamless pattern with ornate white flower , bud , leaves and decorative white lace on the pink background .",https://printsonlinen.com/uploads/cache/thumb/rc/Deu7diMR/uploads/images/ecd798c18209e1f4b672fd62273697ff1549e4bc.jpg,1,0,0,0,0,0,0,0,0,0,False
5679,5655,a general view of the building,https://c1.staticflickr.com/9/8004/28382284605_f54f884d1d_o.jpg,1,0,0,0,1,0,0,0,0,1,False
5680,3453,vintage kids rooms that stand the test of time,https://cdn.decoist.com/wp-content/uploads/2017/05/Vintage-bedroom-with-mint-walls-and-distinct-vintage-pieces.jpeg,0,0,0,1,0,0,0,0,0,0,False
5681,112,police car approaching a building by night,http://l7.alamy.com/zooms/9c818fbb89a14c34b3b5e5a9566908a9/mantova-police-car-approaching-a-building-by-night-italy-ayj9ra.jpg,1,0,0,0,0,0,0,0,0,0,False
5682,3237,what does a dress made of toilet paper look like see,https://torontolife.com/wp-content/uploads/2011/06/Simon-Belanger-BabyDoll.jpg,0,0,0,1,0,0,0,0,0,0,False
5683,5121,view from the property in advert,https://c1.staticflickr.com/6/5492/31016266386_a385759b03_o.jpg,1,0,0,1,1,0,0,0,1,1,False
5684,5566,automobile model is unveiled at show,https://c1.staticflickr.com/1/255/32379982731_885fddb8e3_o.jpg,0,0,0,1,0,0,0,0,0,0,False
5685,7316,the view from our tent,https://c1.staticflickr.com/8/7561/27834258876_b17b288ebd_o.jpg,0,0,0,1,1,0,0,0,1,1,False
5686,1667,a functional room with space enough for individuals .,https://www.ahstatic.com/photos/3531_rodbc_00_p_1024x768.jpg,1,1,0,0,0,0,0,0,0,0,False
5687,7029,a helicopter takes off from the flight deck of the amphibious assault ship,https://c1.staticflickr.com/9/8872/27688708384_0657cbc15e_o.jpg,1,0,1,1,0,0,0,0,0,0,False
5688,1855,cradle containing metal balls on a grey background .,http://c8.alamy.com/comp/BPY71G/newtons-cradle-containing-five-metal-balls-on-a-grey-background-newtons-BPY71G.jpg,1,0,0,0,0,0,0,0,0,0,False
5689,5580,the twisted tattoos by person,https://c1.staticflickr.com/6/5765/30235998123_82a7b1ec5a_o.jpg,0,0,0,1,0,0,0,0,0,0,False
5690,556,teen pop artist arrives at the premiere,https://media.gettyimages.com/photos/actress-lindsay-lohan-arrives-at-the-premiere-of-mr-and-mrs-smith-at-picture-id53035648?s=612x612,1,0,0,0,0,0,0,0,0,0,False
5691,2967,dark and cat on the stairs .,https://ak2.picdn.net/shutterstock/videos/3287252/thumb/1.jpg,1,0,0,0,1,0,0,0,0,1,False
5692,1311,soft rock artist performs on stage as part of the series .,https://media.gettyimages.com/photos/john-farnham-performs-on-stage-as-part-of-the-race-by-day-rock-all-picture-id134610949,1,0,1,1,0,0,0,0,0,0,False
5693,7711,digital art selected for the #,https://c1.staticflickr.com/9/8406/29080424994_dc5bdca29c_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5694,6791,a view of the machine,https://c1.staticflickr.com/1/568/31617386133_7ba2538d41_o.jpg,1,0,0,0,1,0,0,0,0,1,False
5695,5206,a bus on the streets .,https://c1.staticflickr.com/1/592/32243300486_ac99875168_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5696,3882,a van was left up against the central reservation in the outside lane,https://i2-prod.getsurrey.co.uk/incoming/article5742809.ece/ALTERNATES/s615/m25-crash.jpg,0,0,0,1,0,0,0,0,0,0,False
5697,7,traditional ornamental floral paisley bandanna .,https://thumb1.shutterstock.com/display_pic_with_logo/701386/201063638/stock-photo-traditional-ornamental-floral-paisley-bandanna-you-can-use-this-pattern-in-the-design-of-carpet-201063638.jpg,1,0,0,0,0,0,0,0,0,0,False
5698,593,"woman with a yellow measuring tape around her mouth , isolated in green",http://l7.alamy.com/zooms/bdac0eaac32b4ade9fe033412b167da6/woman-with-a-yellow-measuring-tape-around-her-mouth-isolated-in-green-enm6hm.jpg,1,0,0,0,0,0,0,0,0,0,False
5699,24,american football player looks downfield during the second half of a football game against sports team,http://img.bleacherreport.net/img/images/photos/003/558/542/hi-res-25da6f4fff0b052f7c72a5af985559ff_crop_north.jpg?h=533&w=800&q=70&crop_x=center&crop_y=top,1,0,0,0,0,0,0,0,0,0,False
5700,6182,image of the shoe for women,https://c1.staticflickr.com/9/8131/29723200643_9b18a1ea0b_o.jpg,1,0,0,1,0,0,0,0,0,0,False
5701,7278,bees in a tree - photo #,https://c1.staticflickr.com/6/5711/30138776453_550b87b51f_o.jpg,1,0,0,1,0,0,0,0,0,0,False
5702,1404,vector illustration of a stamp for holiday .,https://thumb10.shutterstock.com/display_pic_with_logo/2638540/394476967/stock-vector-vector-illustration-of-a-stamp-for-anzac-day-394476967.jpg,1,0,0,0,0,0,0,0,0,0,False
5703,5219,people walking in a street .,https://c1.staticflickr.com/9/8796/27887634383_3f260821b5_o.jpg,1,0,1,0,1,0,0,0,1,0,False
5704,7120,a view of the main street,https://c1.staticflickr.com/9/8662/29707485634_9f2a787c02_o.jpg,1,0,0,0,1,0,0,0,1,1,False
5705,7097,a man walks down a street,https://c1.staticflickr.com/1/523/31663210480_5aa8c7029b_o.jpg,1,0,1,0,0,0,0,0,0,0,False
5706,1430,music video director is leaving school district to take a job as principal .,http://www.mysuburbanlife.com/_internal/cimg!0/ot9fo036mie7w6a7gcyrqw5sexy3dn7,0,0,0,0,0,1,0,0,0,0,False
5707,5861,sunset over the old city,https://c1.staticflickr.com/8/7333/27091780941_5eb16287bf_o.jpg,1,0,0,1,0,0,0,0,0,0,False
5708,7101,image may contain person on stage playing a musical instrument night and outdoor,https://c1.staticflickr.com/6/5168/29603173533_6bb30411ee_o.jpg,1,0,1,1,1,0,0,1,1,0,False
5709,6436,a view of the square in the old town,https://c1.staticflickr.com/1/705/32421519455_5e2951c9e0_o.jpg,1,0,0,0,1,0,0,0,1,1,False
5710,7562,a pair of shoes on the streets .,https://c1.staticflickr.com/9/8312/28476750962_18bf4f1c84_o.jpg,1,0,0,0,0,0,0,0,0,0,False
5711,5720,sunset over a city from the balcony,https://c1.staticflickr.com/9/8445/29098419643_a27e986f24_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5712,5333,back to the future birthday cake,https://c1.staticflickr.com/8/7554/30301278385_22c505bc83_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5713,7656,a view of the flower garden,https://c1.staticflickr.com/6/5692/31185898182_97ea2030b4_o.jpg,1,0,0,0,1,0,0,0,1,1,False
5714,553,fans anxiously awaiting the gates to open for festival .,http://78.media.tumblr.com/c10efa16cdc3caa68aa68e6716e93940/tumblr_mv6ndpDNvm1sfef1oo1_1280.jpg,1,0,1,0,0,0,0,0,0,0,False
5715,1063,climbing the mountains is rewarding,https://i.imgur.com/FW9QcjZr.jpg,0,1,0,0,0,0,0,0,0,0,False
5716,2513,dry bread on the table,https://ak0.picdn.net/shutterstock/videos/24798920/thumb/8.jpg,1,0,0,0,0,0,0,0,0,0,False
5717,7530,women sitting under palm trees on the beach,https://c1.staticflickr.com/9/8094/29565497116_0c1478c09d_o.jpg,1,0,1,0,1,0,0,0,1,0,False
5718,1604,a city is dedicated to person .,https://i.pinimg.com/736x/1f/e9/11/1fe911663cf4d66aa1c1673515c3f792--aguascalientes-mexico-photo-time.jpg,0,0,0,1,0,0,0,0,0,0,False
5719,3205,"there 's some seating here : stools at the counter , or these chairs to the left of the door .",http://www.brian-coffee-spot.com/wp-content/uploads/wow-slider-plugin/1380/images/dsc_6016.jpg,1,0,0,1,0,0,0,0,0,0,False
5720,4483,"man in a top hat decorated with fake cherries , in a homage to his late mother",http://i.telegraph.co.uk/multimedia/archive/01658/cherries_1658442i.jpg,1,0,0,1,0,0,0,0,0,0,False
5721,1418,"photo of a bride in her wedding gown at the beach , stand at the shore",http://l7.alamy.com/zooms/2b844d9f98654549b534de388fb50f18/photo-of-a-bride-in-her-wedding-gown-at-the-beach-stand-at-the-shore-cbydbm.jpg,1,0,0,0,1,0,0,0,0,0,False
5722,35,pop artist attends the 3rd annual at guest house,https://media.gettyimages.com/photos/actor-kevin-mchale-attends-the-3rd-annual-nautica-oceana-beach-house-picture-id472759470?s=612x612,1,0,0,0,0,0,0,0,0,0,False
5723,1143,logo - a pair of red socks hanging,https://i.pinimg.com/736x/6d/32/a1/6d32a111705dce9aa2c4c739c2af858c--boston-sports-boston-red-sox.jpg,1,0,0,0,0,0,0,0,0,0,False
5724,1840,"from thousands of years of culture and history to endless natural wonder , here are just some of the unbelievable sights and experiences capital city has to offer .",https://i.pinimg.com/736x/98/63/bc/9863bcbf1c1f7ea7017b635a0512d025.jpg,0,0,0,1,0,0,0,0,0,0,False
5725,2001,in which park can you find this dinosaur ?,https://www.laughingplace.com/w/wp-content/uploads/2015/11/maxresdefault10.jpg,0,0,0,1,0,0,0,0,0,0,False
5726,483,joyful man sleeping and hugging a soft pillow up in clouds in the sky,http://l7.alamy.com/zooms/63be53c59b7c4d1eacc2bbd1f6ed7426/joyful-man-sleeping-and-hugging-a-soft-pillow-up-in-clouds-in-the-ffjkdy.jpg,1,1,0,0,0,0,0,0,0,0,False
5727,4072,young businesswoman sitting in an armchair with legs on table,http://l7.alamy.com/zooms/5f7b3e8323db4cd49b154849bde04610/young-businesswoman-sitting-in-an-armchair-with-legs-on-table-d1jjew.jpg,1,0,1,0,0,0,0,0,0,0,False
5728,5222,biological species along the road,https://c1.staticflickr.com/8/7059/26355194324_0816f119f7_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5729,2367,a bat hangs on a tree branch .,https://media.fromthegrapevine.com/assets/images/2016/2/bat-hanging.jpg.824x0_q71_crop-scale.jpg,1,0,1,0,0,0,0,0,0,0,False
5730,3342,"very colorful series of squares or pixels in all the colors of the spectrum , from light to dark .",https://thumb7.shutterstock.com/display_pic_with_logo/3154307/582955165/stock-photo-very-colorful-series-of-squares-or-pixels-in-all-the-colors-of-the-spectrum-from-light-to-dark-582955165.jpg,1,0,0,0,0,0,0,0,0,0,False
5731,1479,tea and coffee on the deck,"https://assets.atdw-online.com.au/images/Original__9924710_HT74_IMG_3082_0wurf5w.JPG?rect=0,0,2048,1536&w=800&h=600",1,0,0,0,0,0,0,0,0,0,False
5732,7686,the sign on the street,https://c1.staticflickr.com/1/689/31894843923_3a94ba1460_o.jpg,1,0,0,0,0,0,1,0,0,0,text relevant
5733,7603,"image may contain : person , riding on a horse , horse and outdoor",https://c1.staticflickr.com/9/8813/28045373004_daab1a75a8_o.jpg,1,0,1,1,1,0,0,0,1,0,False
5734,4506,hermit crab on the beach,http://c8.alamy.com/comp/KC10TF/hermit-crab-on-the-beach-in-tulum-mexico-KC10TF.jpg,0,0,0,0,0,0,1,0,0,0,text
5735,6000,a city for sale property .,https://c1.staticflickr.com/1/377/31223446823_52a42b1e16_o.jpg,0,0,0,1,1,0,0,0,1,0,False
5736,4032,celebrity turned heads in a red mini dress while headed to the movies .,https://i.pinimg.com/736x/14/cf/af/14cfaf80b07a2b76f9bf33e22f0c1874--kim-kardashian-clothes-kardashian-fashion.jpg,0,0,0,1,0,0,0,0,0,0,False
5737,863,pouring hot coffee in a traditional cup on a wooden table,http://ak0.picdn.net/shutterstock/videos/23465320/thumb/1.jpg,0,0,0,1,0,0,0,0,0,0,False
5738,7618,the church on the hill,https://c1.staticflickr.com/6/5629/30968234902_fd167fe568_o.jpg,1,0,0,0,0,0,0,0,0,0,False
5739,635,lightning strikes the ground and flashes across the night sky,http://l7.alamy.com/zooms/9899fc7876fd43eab2344faf01a9a7b5/lightning-strikes-the-ground-and-flashes-across-the-night-sky-e5wbe7.jpg,1,0,1,0,0,0,0,0,0,0,False
5740,4211,children admiring a cheetah at the zoo,https://www.visittheusa.co.uk/sites/default/files/styles/hero_m_1300x700/public/images/hero_media_image/2017-03/c1effce63a13f098f4d199e2ff08848e.jpeg?itok=Pn3wYZXu,1,0,1,0,1,0,0,0,1,0,False
5741,3303,how do you tell someone that their hair is on fire ? what 's the protocol on this ?,https://i.pinimg.com/736x/1a/34/ee/1a34ee7b745901c35c23d0d5fe4169a4--smoke-bombs-photo-caption.jpg,0,0,0,1,0,0,0,0,0,0,False
5742,5217,a customer holds a smartphone in hand .,https://c1.staticflickr.com/9/8457/29856766956_89a1711221_o.jpg,1,0,1,0,0,0,0,0,0,0,False
5743,6441,person in front of the building,https://c1.staticflickr.com/6/5456/30761940495_29fb90dd9c_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5744,6332,a police officer stands guard .,https://c1.staticflickr.com/6/5733/29817133221_97d76929ef_o.jpg,1,0,0,0,0,0,0,0,0,0,False
5745,3853,"if in doubt , bake a cake !",https://i.pinimg.com/736x/70/bf/e8/70bfe88a931b04e50012ea5992f210a8--strawberry-mousse-cake-strawberry-patch.jpg,0,0,0,1,0,0,0,0,0,0,False
5746,7683,a view of the city .,https://c1.staticflickr.com/6/5445/30785859102_08d34e12e3_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5747,7501,a city in the city,https://c1.staticflickr.com/9/8034/28934914264_6746428de0_o.jpg,1,0,0,0,1,0,0,0,1,0,False
5748,5926,primary view of object titled,https://c1.staticflickr.com/6/5450/30005314883_60fa003064_o.jpg,1,0,0,0,1,0,0,0,0,1,False
5749,4239,in a world full of trends i want to remain a classic . quotes for - photos,https://i.pinimg.com/736x/2a/c8/83/2ac8836bc6308eb60c820dccd0ca8d5e--timeless-fashion-my-fashion.jpg,0,0,0,0,0,0,1,0,0,0,text
5750,5918,the team was honored for their title,https://c1.staticflickr.com/1/277/32303296956_e72affcb6d_o.jpg,0,0,0,0,0,1,0,0,0,0,False
5751,2980,ready to pull up a chair on this timeless neutral covered porch .,https://i.pinimg.com/736x/1e/94/cf/1e94cf192ce86c94d45922fd99e02da8--covered-porches-screened-porches.jpg,0,1,0,1,1,0,0,0,1,0,False
5752,7571,a day at the beach,https://c1.staticflickr.com/8/7449/27557381714_19906dfbf8_o.jpg,1,0,0,1,1,0,0,0,1,0,False
5753,7138,a spread of traditional dishes,https://c1.staticflickr.com/9/8394/29085944364_604152c32c_o.jpg,1,0,0,1,0,0,1,0,0,0,text but relevant
5754,2867,"the exterior of this modern beach house naturally suits the landscape around it and has a material palette of white , wood , and stone .",https://i.pinimg.com/736x/59/e4/6f/59e46f6bae44211b43a5f40fcaf20bff--modern-beach-houses-white-wood.jpg,1,1,0,1,0,0,0,0,0,0,False
5755,1540,large crack in glass in front of an orange sign,http://l7.alamy.com/zooms/34c8fa73ff1d429a8a79524de90489e8/large-crack-in-glass-in-front-of-an-orange-fragile-handle-with-care-fe1g70.jpg,1,0,0,0,0,0,0,0,0,0,False
5756,2535,football player looks on during the match .,https://media.gettyimages.com/photos/parma-fc-head-coach-pasquale-marino-looks-on-during-the-serie-a-match-picture-id103708472?k=6&m=103708472&s=612x612&w=0&h=mn_dWSmo4TRYuVf8IisvryBFgZ-D-D3SWeW4nXdtOKc=,1,0,1,0,1,0,0,1,1,0,False
5757,4806,close up of a pink flower,https://c1.staticflickr.com/6/5698/30592439100_0717933506_o.jpg,1,0,0,0,1,0,0,0,0,1,False
